90, asogatan 162, 0, 59.31410939723126, 18.083930611610413
91, asogatan 164, 0, 59.31412308537687, 18.084045946598053
92, asogatan 161, 0, 59.31443380479969, 18.08474063873291
93, asogatan 166, 0, 59.314236696772674, 18.084920346736908
94, asogatan 163, 0, 59.31450361361856, 18.0852073431015
95, asogatan 168, 0, 59.314279129847215, 18.08522880077362
96, asogatan 165, 0, 59.3145528903456, 18.085588216781616
97, asogatan 167, 0, 59.31459669182077, 18.08586448431015
98, asogatan 169, 0, 59.31462954289013, 18.08610051870346
99, asogatan 170, 0, 59.314327038093566, 18.085641860961914
100, asogatan 172, 0, 59.31438042148852, 18.086044192314148
101, asogatan 173, 0, 59.31472125195742, 18.087060749530792
102, asogatan 174, 0, 59.314458443222705, 18.087106347084045
103, asogatan 175, 0, 59.31474725896137, 18.08735579252243
104, asogatan 176, 0, 59.31450361361856, 18.08771252632141
105, asogatan 179, 0, 59.314758209272846, 18.089217245578766
106, asogatan 180, 0, 59.314526883193, 18.089008033275604
107, asogatan 182, 0, 59.31451593280701, 18.089292347431183
108, asogatan 181, 0, 59.314739046225434, 18.08948278427124
109, asogatan 184, 0, 59.314499507221406, 18.089683949947357
110, asogatan 185, 0, 59.31469524493362, 18.090461790561676
111, asogatan 187, 0, 59.314689769768194, 18.09072732925415
112, asogatan 189, 0, 59.31467608185073, 18.090971410274506
113, asogatan 190, 0, 59.314444755212115, 18.090815842151642
114, asogatan 191, 0, 59.31467334426658, 18.091228902339935
115, asogatan 192, 0, 59.31443654240313, 18.09126377105713
116, asogatan 194, 0, 59.314413272766856, 18.091843128204346
117, asogatan 195, 0, 59.31454193996799, 18.092411756515503
118, asogatan 196, 0, 59.31439410952501, 18.092296421527863
119, asogatan 201, 0, 59.31456384071968, 18.092682659626007
120, asogatan 203, 0, 59.31448992562616, 18.09351146221161
121, asogatan 198, 0, 59.314340726151556, 18.093487322330475
122, asogatan 200, 0, 59.31432566928746, 18.093777000904083
123, asogatan 207, 0, 59.31448171282807, 18.09395670890808
124, asogatan 202, 0, 59.31431061241671, 18.09423565864563
125, asogatan 209, 0, 59.314454336820106, 18.094533383846283
126, asogatan 204, 0, 59.31430513718931, 18.09462994337082
127, asogatan 211, 0, 59.31459532302553, 18.09500277042389
128, asogatan 206, 0, 59.314268179381465, 18.09514492750168
129, asogatan 213, 0, 59.31439274072161, 18.095303177833557
130, asogatan 208, 0, 59.314258597721, 18.09544801712036
131, bondegatan 1, 0, 59.312470886394145, 18.07502567768097
132, bondegatan 4, 0, 59.31242160664969, 18.07587593793869
133, bondegatan 3, 0, 59.312583134434405, 18.07623267173767
134, bondegatan 6, 0, 59.312491419599944, 18.076382875442505
135, bondegatan 8, 0, 59.312535223730855, 18.076712787151337
136, bondegatan 5, 0, 59.31266800465785, 18.076908588409424
137, bondegatan 7, 0, 59.31281036713763, 18.07778298854828
138, bondegatan 12, 0, 59.31271454630336, 18.07804584503174
139, bondegatan 9, 0, 59.31288565474655, 18.07837575674057
140, bondegatan 16, 0, 59.31277066996762, 18.07847499847412
141, bondegatan 11, 0, 59.31293904040459, 18.07875394821167
142, bondegatan 13, 0, 59.312973261936186, 18.07921528816223
143, bondegatan 15, 0, 59.31304444261154, 18.079633712768555
144, bondegatan 24, 0, 59.31289386793016, 18.079580068588257
145, bondegatan 28, 0, 59.31295546674404, 18.07997703552246
146, bondegatan 17, 0, 59.313101934586705, 18.0802184343338
147, bondegatan 30, 0, 59.31301432772861, 18.08036595582962
148, bondegatan 21, 0, 59.313204598586296, 18.08110624551773
149, bondegatan 34, 0, 59.313089614885925, 18.08111160993576
150, bondegatan 36, 0, 59.31313068053783, 18.08148443698883
151, bondegatan 38, 0, 59.313174483845195, 18.081833124160767
152, bondegatan 40, 0, 59.31320049203225, 18.082066476345062
153, bondegatan 44, 0, 59.31325524604521, 18.082809448242188
154, bondegatan 21, 0, 59.313203229735, 18.08111160993576
155, bondegatan 25, 0, 59.31344004018808, 18.082774579524994
156, bondegatan 46, 0, 59.31327030338335, 18.083125948905945
157, bondegatan 48, 0, 59.313334639207426, 18.083667755126953
158, bondegatan 50, 0, 59.313386655316634, 18.08411031961441
159, bondegatan 33, 0, 59.31363167749762, 18.08427393436432
160, bondegatan 31, 0, 59.313578292927076, 18.08390110731125
161, bondegatan 27, 0, 59.313511219886294, 18.08336466550827
162, katarina 13, 0, 59.31223133141048, 18.075055181980133
163, katarina 15, 0, 59.31217931353385, 18.075417280197144
164, katarina 19, 0, 59.31213414005015, 18.075803518295288
165, katarina 21, 0, 59.31207390864514, 18.076310455799103
166, katarina 20, 0, 59.31186994241312, 18.075138330459595
167, skanegatan 66, 0, 59.311608480554504, 18.075532615184784
168, skanegatan 68, 0, 59.31166871278394, 18.07599663734436
169, skanegatan 70, 0, 59.311702935594035, 18.076240718364716
170, skanegatan 51, 0, 59.31207801533524, 18.077321648597717
171, skanegatan 53, 0, 59.31216699349879, 18.078126311302185
172, skanegatan 72, 0, 59.31198903693883, 18.078169226646423
173, skanegatan 55, 0, 59.312235438081565, 18.078477680683136
174, skanegatan 74, 0, 59.31202189052768, 18.07853400707245
175, skanegatan 76, 0, 59.312056112982354, 18.078807592391968
176, skanegatan 59, 0, 59.312309358076206, 18.079035580158234
177, skanegatan 61, 0, 59.31236548240927, 18.079429864883423
178, skanegatan 63, 0, 59.312410655585666, 18.079936802387238
179, skanegatan 82, 0, 59.312199846915725, 18.079901933670044
180, skanegatan 84, 0, 59.31225734031896, 18.080170154571533
181, skanegatan 67, 0, 59.31250784615565, 18.08046519756317
182, skanegatan 86, 0, 59.31229293142463, 18.080599308013916
183, skanegatan 69, 0, 59.31255712577512, 18.08085411787033
184, skanegatan 71, 0, 59.31263104507047, 18.08134227991104
185, skanegatan 88, 0, 59.312413393351996, 18.081503212451935
186, skanegatan 73, 0, 59.31268169338374, 18.08170974254608
187, skanegatan 90, 0, 59.312483206319115, 18.082066476345062
188, skanegatan 75, 0, 59.3127446614518, 18.082192540168762
189, skanegatan 92, 0, 59.31251742830948, 18.08233469724655
190, skanegatan 79, 0, 59.312877441560964, 18.083187639713287
191, skanegatan 81, 0, 59.312904818838575, 18.08339685201645
192, skanegatan 83, 0, 59.31297873737802, 18.083970844745636
193, skanegatan 87, 0, 59.313063606614065, 18.084595799446106
194, skanegatan 94, 0, 59.31274739919124, 18.084024488925934
195, blekingegatan 38, 0, 59.310506485706874, 18.07577669620514
196, blekingegatan 57, 0, 59.31076932498815, 18.075999319553375
197, blekingegatan 59, 0, 59.310832296597624, 18.07646334171295
198, blekingegatan 40, 0, 59.3106036817195, 18.076519668102264
199, blekingegatan 42, 0, 59.310668022589105, 18.076814711093903
200, blekingegatan 44, 0, 59.31072414963127, 18.077217042446136
201, blekingegatan 63, 0, 59.310904850698755, 18.077053427696228
202, blekingegatan 65, 0, 59.31094728793142, 18.077353835105896
203, blekingegatan 46, 0, 59.31077343183582, 18.07758718729019
204, blekingegatan 48, 0, 59.31079396606662, 18.07797074317932
205, blekingegatan 67, 0, 59.31100067663279, 18.077769577503204
206, gotlandsgatan 40, 0, 59.30945921527215, 18.07622194290161
207, gotlandsgatan 44, 0, 59.30940445514644, 18.076613545417786
208, gotlandsgatan 46, 0, 59.3094427872437, 18.076924681663513
209, gotlandsgatan 37, 0, 59.30978503619689, 18.076557219028473
210, gotlandsgatan 43, 0, 59.309858961518444, 18.07721436023712
211, gotlandsgatan 48, 0, 59.30951671330925, 18.077386021614075
212, gotlandsgatan 50, 0, 59.30956873525902, 18.07776153087616
213, gotlandsgatan 52, 0, 59.309642661050766, 18.078094124794006
214, gotlandsgatan 56, 0, 59.30990824497685, 18.07927429676056
215, gotlandsgatan 59, 0, 59.31017793374835, 18.07922065258026
216, gotlandsgatan 58, 0, 59.30994246955872, 18.079558610916138
217, gotlandsgatan 61, 0, 59.31016698196173, 18.079419136047363
218, gotlandsgatan 60, 0, 59.310028715352274, 18.08013528585434
219, gotlandsgatan 62, 0, 59.31007526061032, 18.080599308013916
220, gotlandsgatan 64, 0, 59.31009716423909, 18.080805838108063
221, gotlandsgatan 67, 0, 59.31034905495617, 18.08076560497284
222, gotlandsgatan 69, 0, 59.310343579090876, 18.08100163936615
223, gotlandsgatan 66, 0, 59.310157399145524, 18.08103919029236
224, gotlandsgatan 71, 0, 59.310390123917934, 18.081312775611877
225, gotlandsgatan 68, 0, 59.310195730394085, 18.081361055374146
226, gotlandsgatan 73, 0, 59.310412027343915, 18.08158904314041
227, gotlandsgatan 70, 0, 59.310251858215764, 18.081760704517365
228, gotlandsgatan 75, 0, 59.31052975801687, 18.082441985607147
229, gotlandsgatan 72, 0, 59.31036548254683, 18.082554638385773
230, gotlandsgatan 74, 0, 59.31042982386713, 18.082983791828156
231, gotlandsgatan 76, 0, 59.31047226169264, 18.083246648311615
232, gotlandsgatan 78, 0, 59.31065296409862, 18.084705770015717
233, gotlandsgatan 80, 0, 59.31071593592358, 18.08525562286377
234, gotlandsgatan 84, 0, 59.310761111291384, 18.085668683052063
235, olandsgatan 42, 0, 59.30862548280969, 18.07687371969223
236, olandsgatan 45, 0, 59.308773338333424, 18.07675838470459
237, olandsgatan 47, 0, 59.30884042072018, 18.077265322208405
238, olandsgatan 44, 0, 59.3086775061228, 18.077308237552643
239, olandsgatan 46, 0, 59.308714470007466, 18.077589869499207
240, olandsgatan 49a, 0, 59.308871908325465, 18.077428936958313
241, olandsgatan 49b, 0, 59.30891845516684, 18.077815175056458
242, olandsgatan 48, 0, 59.3087541719129, 18.077927827835083
243, olandsgatan 51, 0, 59.308966370966424, 18.078220188617706
244, olandsgatan 50, 0, 59.308819885309696, 18.078367710113525
245, olandsgatan 53, 0, 59.309045774142774, 18.078807592391968
246, olandsgatan 52, 0, 59.30886506319634, 18.07874858379364
247, ringvagen 123, 0, 59.30808881661876, 18.07691663503647
248, ringvagen 125, 0, 59.30813399547659, 18.07728409767151
249, ringvagen 127, 0, 59.30822161490861, 18.077968060970306
250, ringvagen 129, 0, 59.30826405548982, 18.07828724384308
251, ringvagen 131, 0, 59.308332507928576, 18.078772723674774
252, ringvagen 133, 0, 59.30838453168991, 18.079212605953217
253, ringvagen 135, 0, 59.30848447185018, 18.079832196235657
254, ringvagen 137, 0, 59.308565245189776, 18.080202341079712
255, ringvagen 139, 0, 59.30859810208657, 18.08048129081726
256, ringvagen 141, 0, 59.30884589682753, 18.081393241882324
257, ringvagen 143, 0, 59.3089116100471, 18.081677556037903
258, ringvagen 149a, 0, 59.309318207769664, 18.083201050758362
259, ringvagen 149b, 0, 59.309364754000185, 18.083345890045166
260, ringvagen 151, 0, 59.30943594222951, 18.083598017692566
261, ringvagen 155, 0, 59.309708372730746, 18.08445632457733
262, ringvagen 157, 0, 59.30983705773622, 18.084869384765625
263, ringvagen 159, 0, 59.31009305730979, 18.085725009441376
264, ringvagen 161, 0, 59.31015329222351, 18.085931539535522
265, gotgatan 55, 0, 59.31378635539547, 18.073939383029938
266, gotgatan 59, 0, 59.31329083610638, 18.074186146259308
267, gotgatan 61, 0, 59.31308824602999, 18.074271976947784
268, gotgatan 67, 0, 59.31275013693047, 18.074457049369812
269, gotgatan 69, 0, 59.31253659260902, 18.074556291103363
270, gotgatan 71, 0, 59.31183845758375, 18.074902296066284
271, gotgatan 73, 0, 59.31128267710055, 18.075216114521027
272, gotgatan 75, 0, 59.31097877358596, 18.075326085090637
273, gotgatan 79, 0, 59.31074194599116, 18.075430691242218
274, gotgatan 81, 0, 59.31016835093526, 18.075688183307648
275, gotgatan 83, 0, 59.310024608414686, 18.075774013996124
276, gotgatan 85, 0, 59.30966730294565, 18.075953722000122
277, gotgatan 87, 0, 59.30925249533576, 18.0761656165123
278, gotgatan 91, 0, 59.309078630575314, 18.076262176036835
279, gotgatan 93, 0, 59.308954049767244, 18.076321184635162
280, gotgatan 97, 0, 59.308202448177134, 18.076675236225128
281, ostgotagatan 26, 0, 59.31418331315204, 18.076377511024475
282, ostgotagatan 35, 0, 59.314354414204004, 18.076771795749664
283, ostgotagatan 37, 0, 59.314231221533376, 18.076828122138977
284, ostgotagatan 39, 0, 59.314056013410784, 18.0769219994545
285, ostgotagatan 30, 0, 59.31360977614549, 18.076801300048828
286, ostgotagatan 41, 0, 59.31379867484379, 18.077053427696228
287, ostgotagatan 43, 0, 59.313530383625725, 18.077187538146973
288, ostgotagatan 45, 0, 59.313195016626125, 18.077391386032104
289, ostgotagatan 47, 0, 59.31295272902135, 18.077512085437775
290, ostgotagatan 32, 0, 59.31312383626597, 18.077061474323273
291, ostgotagatan 34, 0, 59.312954097882724, 18.077144622802734
292, ostgotagatan 53, 0, 59.31255438802037, 18.077710568904877
293, ostgotagatan 38, 0, 59.31244624653085, 18.07725727558136
294, ostgotagatan 55, 0, 59.312443508767174, 18.07776689529419
295, ostgotagatan 40, 0, 59.312193002456475, 18.07739943265915
296, ostgotagatan 57, 0, 59.31229293142463, 18.077836632728577
297, ostgotagatan 42, 0, 59.31146885088506, 18.077764213085175
298, ostgotagatan 44, 0, 59.31132648278864, 18.0778768658638
299, ostgotagatan 46, 0, 59.31114989076387, 18.07797074317932
300, ostgotagatan 61, 0, 59.31141272507208, 18.078300654888153
301, ostgotagatan 48, 0, 59.310470892731345, 18.078257739543915
302, ostgotagatan 67, 0, 59.31038875495334, 18.078794181346893
303, ostgotagatan 50, 0, 59.31028060657637, 18.078346252441406
304, ostgotagatan 52, 0, 59.31012043682922, 18.078440129756927
305, ostgotagatan 56, 0, 59.309659088982684, 18.078713715076447
306, ostgotagatan 73, 0, 59.309750811456574, 18.07910531759262
307, ostgotagatan 75, 0, 59.30958379422962, 18.079175055027008
308, ostgotagatan 77, 0, 59.30942225219698, 18.079260885715485
309, ostgotagatan 79, 0, 59.30926618543664, 18.079330623149872
310, ostgotagatan 81, 0, 59.30911970107138, 18.07940036058426
311, ostgotagatan 60, 0, 59.30943320422344, 18.078807592391968
312, ostgotagatan 62, 0, 59.30920321092701, 18.078944385051727
313, ostgotagatan 83, 0, 59.30895678781189, 18.079486191272736
314, ostgotagatan 87, 0, 59.30859673304984, 18.079671263694763
315, ostgotagatan 64, 0, 59.30878839765627, 18.079134821891785
316, ostgotagatan 66, 0, 59.30860220919645, 18.07922065258026
317, ostgotagatan 68, 0, 59.30845435292869, 18.079306483268738
318, bjurholmsgatan 32, 0, 59.308851372934015, 18.080803155899048
319, bjurholmsgatan 37, 0, 59.30909505877968, 18.081103563308716
320, bjurholmsgatan 30, 0, 59.30900744159803, 18.0804705619812
321, bjurholmsgatan 33, 0, 59.30916898560114, 18.081200122833252
322, bjurholmsgatan 31, 0, 59.30924291226189, 18.081548810005188
323, bjurholmsgatan 29, 0, 59.30948385729996, 18.081634640693665
324, bjurholmsgatan 27, 0, 59.30965087501771, 18.08151662349701
325, bjurholmsgatan 25, 0, 59.30980146406, 18.081452250480652
326, bjurholmsgatan 23, 0, 59.309828843814245, 18.08124840259552
327, bjurholmsgatan 21, 0, 59.30978503619689, 18.080856800079346
328, bjurholmsgatan 19, 0, 59.30973027659585, 18.080588579177856
329, bjurholmsgatan 28, 0, 59.309001965516686, 18.080116510391235
330, bjurholmsgatan 26, 0, 59.309199103889725, 18.08003604412079
332, bjurholmsgatan 24, 0, 59.309355170957915, 18.079955577850342
333, bjurholmsgatan 22, 0, 59.30950028530856, 18.079875111579895
334, bjurholmsgatan 20, 0, 59.30965087501771, 18.07979464530945
335, bjurholmsgatan 17, 0, 59.309705634746614, 18.080309629440308
336, bjurholmsgatan 15, 0, 59.30978777417464, 18.080121874809265
337, bjurholmsgatan 13, 0, 59.309952052435484, 18.080084323883057
338, bjurholmsgatan 1, 0, 59.311019841787186, 18.07948887348175
339, brannerigatan 1, 0, 59.31097329782204, 18.080312311649323
340, brannerigatan 3, 0, 59.31078849027295, 18.080395460128784
341, brannerigatan 5, 0, 59.31062010918713, 18.080467879772186
342, brannerigatan 7, 0, 59.310455834153565, 18.080537617206573
343, katarina 24, 0, 59.31165365473659, 18.07684153318405
344, katarina 26, 0, 59.31161669404663, 18.077203631401062
345, katarina 28, 0, 59.31157015089841, 18.077568411827087
346, katarina 25, 0, 59.311761798746836, 18.078939020633698
347, katarina 27, 0, 59.311715255797246, 18.079365491867065
348, katarina 29, 0, 59.31168103299954, 18.079655170440674
349, katarina 31, 0, 59.31163312102491, 18.080084323883057
350, katarina 33, 0, 59.31159616031263, 18.0803981423378
351, katarina 35, 0, 59.31155235497199, 18.08078706264496
352, katarina 37, 0, 59.31151402525262, 18.081066012382507
353, katarina 38, 0, 59.31110471591254, 18.080328404903412
354, katarina 40, 0, 59.31114441502752, 18.08060199022293
355, katarina 42, 0, 59.3111635801009, 18.08098018169403
356, katarina 44, 0, 59.31112251207326, 18.08116525411606
357, katarina 46, 0, 59.31110471591254, 18.08129131793976
359, katarina 48, 0, 59.31098698723019, 18.08197259902954
360, katarina 50, 0, 59.31095002581558, 18.082216680049896
361, katarina 52, 0, 59.31085009290093, 18.08246612548828
362, katarina 54, 0, 59.310759742341716, 18.082672655582428
363, katarina 56, 0, 59.31067076049574, 18.082927465438843
364, katarina 58, 0, 59.31039559977576, 18.08373212814331
365, katarina 60, 0, 59.31028882038924, 18.083992302417755
366, katarina 62, 0, 59.31018614758598, 18.08426856994629
367, katarina 64, 0, 59.31005746390153, 18.084622621536255
368, katarina 66, 0, 59.30993151769628, 18.084917664527893
369, katarina 43, 0, 59.31047226169264, 18.08450996875763
370, katarina 45, 0, 59.31038054116461, 18.084732592105865
371, katarina 47, 0, 59.310297034200104, 18.08496594429016
372, katarina 49, 0, 59.31018751655875, 18.08522880077362
373, katarina 51, 0, 59.310099902191695, 18.085440695285797
374, sodermannagatan 8, 0, 59.314707564052654, 18.079738318920135
375, sodermannagatan 9, 0, 59.31469524493362, 18.08000385761261
376, sodermannagatan 10, 0, 59.3145706847017, 18.07978391647339
377, sodermannagatan 12, 0, 59.314458443222705, 18.07985097169876
378, sodermannagatan 14, 0, 59.31412171656254, 18.08001458644867
379, sodermannagatan 16, 0, 59.314035481149816, 18.080062866210938
380, sodermannagatan 18, 0, 59.313910918500795, 18.080132603645325
381, sodermannagatan 20, 0, 59.31351806408018, 18.080191612243652
382, sodermannagatan 22, 0, 59.31337433571903, 18.080416917800903
383, sodermannagatan 24, 0, 59.31323881985059, 18.08049738407135
384, sodermannagatan 15, 0, 59.313613882650095, 18.08061271905899
385, sodermannagatan 26, 0, 59.312988319399146, 18.08062881231308
386, sodermannagatan 28, 0, 59.312871966102776, 18.080690503120422
387, sodermannagatan 21, 0, 59.31282405580619, 18.080998957157135
388, sodermannagatan 30, 0, 59.312729603880896, 18.080779016017914
389, sodermannagatan 32, 0, 59.31261324969924, 18.08083266019821
390, sodermannagatan 34, 0, 59.312216273612265, 18.08085411787033
391, sodermannagatan 36, 0, 59.31203284171692, 18.080937266349792
392, sodermannagatan 38, 0, 59.3118617289822, 18.08103382587433
393, sodermannagatan 40, 0, 59.311712517974684, 18.081098198890686
394, sodermannagatan 42, 0, 59.31095002581558, 18.0814790725708
395, sodermannagatan 44, 0, 59.31078849027295, 18.081575632095337
396, sodermannagatan 46, 0, 59.310643381419396, 18.08162659406662
397, sodermannagatan 35, 0, 59.310639274556024, 18.08212012052536
398, sodermannagatan 48, 0, 59.31015876811944, 18.08195650577545
399, sodermannagatan 50, 0, 59.309919196846806, 18.08208793401718
400, sodermannagatan 39, 0, 59.310099902191695, 18.082433938980103
401, sodermannagatan 41, 0, 59.30997532512493, 18.08250367641449
402, sodermannagatan 52, 0, 59.30973575255992, 18.082165718078613
403, sodermannagatan 43, 0, 59.30970152777002, 18.082632422447205
404, sodermannagatan 54, 0, 59.30959474620408, 18.082232773303986
405, sodermannagatan 56, 0, 59.30946058427418, 18.082321286201477
406, sodermannagatan 58, 0, 59.30935653996412, 18.082369565963745
407, sodermannagatan 60, 0, 59.30921690104771, 18.082423210144043
408, sodermannagatan 49, 0, 59.309283982559506, 18.08283895254135
409, sodermannagatan 47, 0, 59.30940171713785, 18.082779943943024
410, sodermannagatan 45, 0, 59.30951808230894, 18.082726299762726
411, sodermannagatan 43, 0, 59.30970974172272, 18.08264046907425
412, nytorgsgatan 23, 0, 59.3149197259576, 18.08170437812805
413, nytorgsgatan 30, 0, 59.31479242897351, 18.08129131793976
414, nytorgsgatan 25, 0, 59.314292817924496, 18.082034289836884
415, nytorgsgatan 36, 0, 59.31376034765654, 18.08184653520584
416, nytorgsgatan 38, 0, 59.313505744530154, 18.081953823566437
417, nytorgsgatan 40, 0, 59.3131128854281, 18.082184493541718
418, nytorgsgatan 42, 0, 59.31301569658749, 18.08224618434906
419, nytorgsgatan 44, 0, 59.31292124519456, 18.082291781902313
420, nytorgsgatan 33, 0, 59.31291303201754, 18.082790672779083
421, nytorgsgatan 4, 0, 59.31224638920203, 18.082643151283264
422, nytorgsgatan 6, 0, 59.31191511624784, 18.08284431695938
423, nytorgsgatan 8, 0, 59.31176864329287, 18.082919418811798
424, renstiernas gata 20, 0, 59.315011434242166, 18.083793818950653
425, renstiernas gata 22, 0, 59.31462133012575, 18.08398962020874
426, renstiernas gata 24, 0, 59.31444749281466, 18.084070086479187
427, renstiernas gata 28, 0, 59.31377403594265, 18.084370493888855
428, renstiernas gata 30, 0, 59.31339486837922, 18.084550201892853
429, renstiernas gata 36, 0, 59.312440771003246, 18.084990084171295
430, renstiernas gata 38, 0, 59.31227102921016, 18.085065186023712
431, renstiernas gata 40, 0, 59.31207390864514, 18.08522343635559
432, renstiernas gata 44, 0, 59.31051469946516, 18.0859637260437
433, renstiernas gata 48, 0, 59.31031346181587, 18.086049556732178
434, narkesgatan 1, 0, 59.31210265546539, 18.082055747509003
435, narkesgatan 2, 0, 59.31188773817337, 18.081669509410858
436, narkesgatan 4, 0, 59.311947969908125, 18.08215230703354
437, narkesgatan 6, 0, 59.311984930238005, 18.082417845726013
438, narkesgatan 8, 0, 59.31200683263674, 18.08265656232834
439, sofiagatan 1, 0, 59.31157288873246, 18.082007467746735
440, sofiagatan 3, 0, 59.311638596682556, 18.082401752471924
441, sofiagatan 5, 0, 59.311676926261505, 18.08271288871765

