110, reboblock, Node, 59.31360019429948, 18.084697723388672
111, bondegatan, Node, 59.31354954735436, 18.084319531917572
112, bondegatan, Node, 59.31351532640277, 18.084070086479187
113, bondegatan, Node, 59.31349753149436, 18.083914518356323
114, bondegatan, Node, 59.31345235976189, 18.08358460664749
115, bondegatan, Node, 59.313424982925135, 18.0833700299263
116, bondegatan, Node, 59.313385286472666, 18.083056211471558
117, bondegatan, Node, 59.313345589973885, 18.082779943943024
118, nyboblock, Node, 59.31328809841069, 18.08232933282852
119, bondegatan, Node, 59.31327440992894, 18.082173764705658
120, bondegatan, Node, 59.31325935259267, 18.08202624320984
121, bondegatan, Node, 59.31322923790007, 18.081798255443573
122, bondegatan, Node, 59.3131881723672, 18.081446886062622
123, bondegatan, Node, 59.31314300022372, 18.081066012382507
124, soboblock, Node, 59.31309919687581, 18.080709278583527
125, bondegatan, Node, 59.3130923525976, 18.08060199022293
126, bondegatan, Node, 59.313063606614065, 18.080336451530457
127, bondegatan, Node, 59.3130430737538, 18.08023452758789
128, bondegatan, Node, 59.313008852292484, 18.079942166805267
129, bondegatan, Node, 59.31297189307558, 18.07965785264969
130, bondegatan, Node, 59.312954097882724, 18.0795156955719
131, bondegatan, Node, 59.312918507469114, 18.07922601699829
132, bondegatan, Node, 59.312861015183806, 18.078767359256744
133, bondegatan, Node, 59.312817211472606, 18.078450858592987
134, bondegatan, Node, 59.31280762940325, 18.078335523605347
135, bondegatan, Node, 59.31276930109884, 18.07804584503174
136, bondegatan, Node, 59.312740554842215, 18.07779371738434
137, bondegatan, Node, 59.312718652916075, 18.077632784843445
138, osboblock, Node, 59.31268306225602, 18.077463805675507
139, bondegatan, Node, 59.31261461857426, 18.076927363872528
140, bondegatan, Node, 59.31258587218686, 18.076699376106262
141, bondegatan, Node, 59.3125502813878, 18.076372146606445
142, bondegatan, Node, 59.31253659260902, 18.076251447200775
143, bondegatan, Node, 59.3124845751994, 18.075862526893616
144, bondegatan, Node, 59.31239012233109, 18.075060546398163
145, bondegatan, Node, 59.31234084246956, 18.074703812599182
146, bondegatan, Node, 59.312309358076206, 18.07465821504593
147, bondegatan, Node, 59.312254602540065, 18.074676990509033
148, bondegatan, Node, 59.312213535830075, 18.074717223644257
149, bondegatan, Node, 59.31218889578028, 18.074781596660614
150, bondegatan, Node, 59.31215741124621, 18.07504177093506
151, katarina, Node, 59.31210949994281, 18.075417280197144
152, katarina, Node, 59.31206569526348, 18.075779378414154
153, katarina, Node, 59.31207253974834, 18.075736463069916
154, katarina, Node, 59.31199998813866, 18.07629704475403
155, katarina, Node, 59.311919222957115, 18.07690054178238
156, skanegatan, Node, 59.31198082353667, 18.07737797498703
157, osskblock, Node, 59.3120205216288, 18.07771861553192
158, skanegatan, Node, 59.3120766464386, 18.07813972234726
159, skanegatan, Node, 59.31212866447226, 18.078504502773285
160, skanegatan, Node, 59.31216014903294, 18.07877004146576
161, skanegatan, Node, 59.31220258469903, 18.079081177711487
162, skanegatan, Node, 59.31225186476093, 18.079459369182587
163, skanegatan, Node, 59.31230251363902, 18.079842925071716
164, skanegatan, Node, 59.31232304694649, 18.07999849319458
165, skanegatan, Node, 59.31234084246956, 18.080132603645325
166, skanegatan, Node, 59.312392860099074, 18.080542981624603
167, soskblock, Node, 59.31246130422721, 18.08100700378418
168, skanegatan, Node, 59.31251058391414, 18.081398606300354
169, skanegatan, Node, 59.31255849465244, 18.08177411556244
170, skanegatan, Node, 59.31258860993908, 18.08202624320984
171, skanegatan, Node, 59.312617356324175, 18.082259595394135
172, nyskblock, Node, 59.31266800465785, 18.08264046907425
173, skanegatan, Node, 59.31276793223004, 18.083241283893585
174, skanegatan, Node, 59.31279257186024, 18.083429038524628
175, nyskblock, Node, 59.31282953127209, 18.083657026290894
176, skanegatan, Node, 59.3128733349674, 18.08401107788086
177, skanegatan, Node, 59.31295546674404, 18.08462530374527
178, blekingegatan, Node, 59.31062421605281, 18.07572305202484
179, blekingegatan, Node, 59.310672129448996, 18.076031506061554
180, blekingegatan, Node, 59.31072688753339, 18.07648479938507
181, blekingegatan, Node, 59.31077206288666, 18.076803982257843
182, blekingegatan, Node, 59.31081313133753, 18.077107071876526
183, blekingegatan, Node, 59.31085419973883, 18.07739406824112
184, blekingegatan, Node, 59.31087473392085, 18.077557682991028
185, blekingegatan, Node, 59.310907588586325, 18.077812492847443
186, blekingegatan, Node, 59.310925384850215, 18.077925145626068
187, osblblock, Node, 59.310965084174526, 18.078241646289825
188, gotlandsgatan, Node, 59.30957694924383, 18.076487481594086
189, gotlandsgatan, Node, 59.30959885319358, 18.076656460762024
190, gotlandsgatan, Node, 59.30962212612472, 18.076822757720947
191, gotlandsgatan, Node, 59.30967551690664, 18.07728946208954
192, gotlandsgatan, Node, 59.30973164558696, 18.077686429023743
193, gotlandsgatan, Node, 59.30977545327309, 18.078016340732574
194, osgoblock, Node, 59.30996437327303, 18.07876467704773
195, gotlandsgatan, Node, 59.31002187045602, 18.079223334789276
196, gotlandsgatan, Node, 59.31006020185735, 18.079480826854706
197, bjgoblock, Node, 59.31009305730979, 18.07977318763733
198, gotlandsgatan, Node, 59.31012865068078, 18.080033361911774
199, brgoblock, Node, 59.31018751655875, 18.080441057682037
200, gotlandsgatan, Node, 59.31019436142168, 18.080542981624603
201, gotlandsgatan, Node, 59.31022174085956, 18.080730736255646
202, gotlandsgatan, Node, 59.31022995468663, 18.080808520317078
203, gotlandsgatan, Node, 59.310258703065735, 18.081020414829254
204, gotlandsgatan, Node, 59.3102997721366, 18.08133155107498
205, gotlandsgatan, Node, 59.310339472191295, 18.08162122964859
206, gotlandsgatan, Node, 59.310355899786586, 18.081733882427216
207, sogoblock, Node, 59.310392861846964, 18.082023561000824
208, gotlandsgatan, Node, 59.31046404792409, 18.082495629787445
209, gotlandsgatan, Node, 59.31052291322147, 18.082940876483917
210, gotlandsgatan, Node, 59.31056671988827, 18.0832439661026
211, kagoblock, Node, 59.31063516769217, 18.083356618881226
212, regoblock, Node, 59.310891161257544, 18.085971772670746
213, gotlandsgatan, Node, 59.310841879223645, 18.08559089899063
214, gotlandsgatan, Node, 59.31078712132441, 18.0852073431015
215, gotlandsgatan, Node, 59.31071182906899, 18.0846306681633
216, gotlandsgatan, Node, 59.310665284682244, 18.084249794483185
217, gotlandsgatan, Node, 59.31062010918713, 18.08413714170456
218, gotlandsgatan, Node, 59.310433930755806, 18.08439463376999
219, katarina, Node, 59.310347685989946, 18.08461457490921
220, katarina, Node, 59.31024775130515, 18.08484524488449
221, katarina, Node, 59.31012728170564, 18.085142970085144
222, kakablock, Node, 59.31005198798926, 18.085306584835052
223, katarina, Node, 59.30996437327303, 18.085577487945557
224, katarina, Node, 59.309954790399765, 18.08566063642502
225, katarina, Node, 59.309957528363825, 18.085725009441376
226, katarina, Node, 59.3099890149348, 18.085818886756897
227, katarina, Node, 59.310065677768264, 18.086046874523163
228, katarina, Node, 59.310106747072254, 18.086170256137848
229, reriblock, Node, 59.310171088882115, 18.08624804019928
230, olandsgatan, Node, 59.30869530355377, 18.076814711093903
231, olandsgatan, Node, 59.30875554094331, 18.077308237552643
232, olandsgatan, Node, 59.30878018348099, 18.07747185230255
233, olandsgatan, Node, 59.30878839765627, 18.077563047409058
234, olandsgatan, Node, 59.30882536142039, 18.07786077260971
235, olandsgatan, Node, 59.308836313639084, 18.077935874462128
236, olandsgatan, Node, 59.30887875345319, 18.07824432849884
237, olandsgatan, Node, 59.30889381272932, 18.078351616859436
238, olandsgatan, Node, 59.308937621494756, 18.07872176170349
239, olandsgatan, Node, 59.30895678781189, 18.078845143318176
240, osolblock, Node, 59.30900470355745, 18.079234063625336
241, ringvagen, Node, 59.30801488744921, 18.076940774917603
242, ringvagen, Node, 59.30805732828841, 18.077332377433777
243, ringvagen, Node, 59.30812715019897, 18.07802438735962
244, ringvagen, Node, 59.308164114681816, 18.07835429906845
245, ringvagen, Node, 59.30822161490861, 18.078778088092804
246, ringvagen, Node, 59.30828185313715, 18.0792635679245
247, ringvagen, Node, 59.308288698383656, 18.07936280965805
248, ringvagen, Node, 59.30828322218656, 18.079413771629333
249, osriblock, Node, 59.308266793590015, 18.07960420846939
250, ringvagen, Node, 59.308186019541566, 18.0796417593956
251, ringvagen, Node, 59.308292805530876, 18.08012992143631
252, ringvagen, Node, 59.308358519819194, 18.08010846376419
253, ringvagen, Node, 59.30841875780524, 18.08016747236252
254, ringvagen, Node, 59.308483102808864, 18.0802720785141
255, ringvagen, Node, 59.308546078651965, 18.080542981624603
256, ringvagen, Node, 59.30864464930272, 18.080945312976837
257, bjriblock, Node, 59.30870625581436, 18.081202805042267
258, ringvagen, Node, 59.30875554094331, 18.081430792808533
259, ringvagen, Node, 59.308828099475384, 18.08174729347229
260, soriblock, Node, 59.309045774142774, 18.08271825313568
261, ringvagen, Node, 59.30893899051778, 18.082812130451202
262, ringvagen, Node, 59.30908958271244, 18.08327078819275
263, ringvagen, Node, 59.30919088981366, 18.08326005935669
264, ringvagen, Node, 59.309230591162915, 18.083311021327972
265, ringvagen, Node, 59.309275768503944, 18.08345854282379
266, ringvagen, Node, 59.30935243294535, 18.083694577217102
267, ringvagen, Node, 59.309613912150866, 18.08451533317566
268, ringvagen, Node, 59.30974670448542, 18.084936439990997
269, kariblock, Node, 59.30986854441872, 18.085317313671112
270, gotgatan, Node, 59.3137617164854, 18.07361215353012
271, ostgotagatan, Node, 59.31433661973473, 18.076592087745667
272, ostgotagatan, Node, 59.31420932056744, 18.07665377855301
273, ostgotagatan, Node, 59.31403137469612, 18.07673156261444
274, ostgotagatan, Node, 59.31376719180028, 18.07687908411026
275, ostgotagatan, Node, 59.313615251484826, 18.076959550380707
276, ostgotagatan, Node, 59.313504375691004, 18.077018558979034
277, ostgotagatan, Node, 59.31317037728754, 18.077222406864166
278, ostgotagatan, Node, 59.31298010623837, 18.077310919761658
279, ostgotagatan, Node, 59.312928089507196, 18.077337741851807
280, ostgotagatan, Node, 59.31253111709597, 18.077485263347626
281, ostgotagatan, Node, 59.312474993036304, 18.07751476764679
282, ostgotagatan, Node, 59.312410655585666, 18.077544271945953
283, ostgotagatan, Node, 59.312254602540065, 18.07761400938034
284, ostgotagatan, Node, 59.31187952474672, 18.077817857265472
285, ostgotagatan, Node, 59.311811079447544, 18.077906370162964
286, ostgotagatan, Node, 59.31167966408692, 18.078904151916504
287, ostgotagatan, Node, 59.31162490753677, 18.0793359875679
288, ostgotagatan, Node, 59.31158384006627, 18.079633712768555
289, ostgotagatan, Node, 59.31153182119914, 18.08009773492813
290, ostgotagatan, Node, 59.31149486037676, 18.080374002456665
291, ostgotagatan, Node, 59.311449685983725, 18.080746829509735
292, ostgotagatan, Node, 59.311418200765225, 18.08101773262024
293, ostgotagatan, Node, 59.31138123981934, 18.081294000148773
294, kasoblock, Node, 59.311408618301606, 18.08150589466095
295, unknown, Node, 59.31134564775943, 18.081575632095337
296, kasoblock2, Node, 59.311062278876356, 18.081707060337067
297, katarina, Node, 59.31107596824865, 18.08191627264023
298, katarina, Node, 59.311101978040845, 18.082128167152405
299, katarina, Node, 59.31109513336061, 18.082211315631866
300, katarina, Node, 59.311023948604586, 18.08238297700882
301, katarina, Node, 59.31093359850732, 18.082627058029175
302, katarina, Node, 59.310832296597624, 18.08287113904953
303, katarina, Node, 59.31072551858235, 18.083136677742004
304, katarina, Node, 59.31044898934328, 18.083834052085876
305, katarina, Node, 59.310342210124396, 18.084107637405396
306, katarina, Node, 59.31023816851172, 18.084386587142944
307, katarina, Node, 59.310106747072254, 18.084705770015717
308, katarina, Node, 59.309978063087335, 18.085027635097504
309, brkablock, Node, 59.31116494903431, 18.080022633075714
310, katarina, Node, 59.31121012380561, 18.08026134967804
311, katarina, Node, 59.311238871356096, 18.08053493499756
312, katarina, Node, 59.31127035674064, 18.08078706264496
313, katarina, Node, 59.31124571600738, 18.08099627494812
314, katarina, Node, 59.311223813118396, 18.081181347370148
315, katarina, Node, 59.31121012380561, 18.081307411193848
316, katarina, Node, 59.31119369662298, 18.081438839435577
317, katarina, Node, 59.31116494903431, 18.081530034542084
318, skane, Node, 59.31163585885384, 18.075242936611176
319, skane, Node, 59.31166734387081, 18.07550311088562
320, skane, Node, 59.311702935594035, 18.075698912143707
321, skane, Node, 59.31176316765615, 18.075851798057556
322, skane, Node, 59.31177548783752, 18.075959086418152
323, skane, Node, 59.311804234910056, 18.07621121406555
324, skane, Node, 59.31181244835487, 18.07628631591797
325, skane, Node, 59.31180834163272, 18.076514303684235
326, katarina, Node, 59.31176316765615, 18.076903223991394
327, katarina, Node, 59.31170978015191, 18.07727873325348
328, katarina, Node, 59.31167008169701, 18.077589869499207
329, katarina, Node, 59.311634489939415, 18.077890276908875
330, ostgotagatan, Node, 59.31148390901425, 18.077968060970306
331, ostgotagatan, Node, 59.31134427883327, 18.078043162822723
332, ostgotagatan, Node, 59.31116084223394, 18.078137040138245
333, ostgotagatan, Node, 59.31049553402607, 18.078483045101166
334, ostgotagatan, Node, 59.31036548254683, 18.078555464744568
335, ostgotagatan, Node, 59.310307985944824, 18.07858496904373
336, ostgotagatan, Node, 59.31014644735232, 18.078662753105164
337, ostgotagatan, Node, 59.30973027659585, 18.07889074087143
338, ostgotagatan, Node, 59.30967277891985, 18.078914880752563
339, ostgotagatan, Node, 59.309561890270174, 18.07897388935089
340, ostgotagatan, Node, 59.30945373926355, 18.07901680469513
341, ostgotagatan, Node, 59.30939350311072, 18.079048991203308
342, ostgotagatan, Node, 59.30924565028325, 18.079124093055725
343, ostgotagatan, Node, 59.30921416302401, 18.07913213968277
344, ostgotagatan, Node, 59.30909095172935, 18.079201877117157
345, ostgotagatan, Node, 59.30893488344856, 18.079271614551544
346, ostgotagatan, Node, 59.30881440919815, 18.079338669776917
347, ostgotagatan, Node, 59.308632327987, 18.079424500465393
348, ostgotagatan, Node, 59.30856935230363, 18.079454004764557
349, ostgotagatan, Node, 59.30846804335086, 18.079507648944855
350, sodermannagatan, Node, 59.314726727117815, 18.079869747161865
351, sodermannagatan, Node, 59.31467881943465, 18.07989925146103
352, sodermannagatan, Node, 59.3145788974783, 18.079944849014282
353, sodermannagatan, Node, 59.31446118082418, 18.08000385761261
354, sodermannagatan, Node, 59.31414909283833, 18.080170154571533
355, sodermannagatan, Node, 59.31404916932516, 18.08022379875183
356, sodermannagatan, Node, 59.31392186908164, 18.08029353618622
357, sodermannagatan, Node, 59.31359882546412, 18.080454468727112
358, sodermannagatan, Node, 59.313530383625725, 18.080489337444305
359, sodermannagatan, Node, 59.313382548784595, 18.080569803714752
360, sodermannagatan, Node, 59.313248401798454, 18.08063954114914
361, sodermannagatan, Node, 59.31300474571481, 18.08076024055481
362, sodermannagatan, Node, 59.312882917018236, 18.080827295780182
363, sodermannagatan, Node, 59.312808998270455, 18.08086484670639
364, sodermannagatan, Node, 59.31274329258198, 18.08089703321457
365, sodermannagatan, Node, 59.31262283182335, 18.080956041812897
366, sodermannagatan, Node, 59.312544805876946, 18.081004321575165
367, sodermannagatan, Node, 59.3124667797515, 18.081041872501373
368, sodermannagatan, Node, 59.31245172205757, 18.080966770648956
369, sodermannagatan, Node, 59.312238175862, 18.081079423427582
370, sodermannagatan, Node, 59.312058850777234, 18.081175982952118
371, sonablock, Node, 59.31191237844138, 18.081251084804535
372, sodermannagatan, Node, 59.31173578945931, 18.081334233283997
373, sodermannagatan, Node, 59.31098561828961, 18.08172047138214
374, sodermannagatan, Node, 59.31081586923248, 18.081811666488647
375, sodermannagatan, Node, 59.31067076049574, 18.081881403923035
376, sodermannagatan, Node, 59.31061189545431, 18.0819109082222
377, sodermannagatan, Node, 59.31018204066742, 18.082138895988464
378, sodermannagatan, Node, 59.310073891633046, 18.082200586795807
379, sodermannagatan, Node, 59.30994246955872, 18.082259595394135
380, sodermannagatan, Node, 59.30976587034657, 18.082353472709656
381, sodermannagatan, Node, 59.30966730294565, 18.08240979909897
382, sodermannagatan, Node, 59.309613912150866, 18.082431256771088
383, sodermannagatan, Node, 59.3094907023045, 18.082495629787445
384, sodermannagatan, Node, 59.309375706045145, 18.082554638385773
385, sodermannagatan, Node, 59.30923880522939, 18.082616329193115
386, nytorgsngatan, Node, 59.31489919421821, 18.08150589466095
387, nytorgsngatan, Node, 59.31481569835027, 18.081556856632233
388, nytorgsngatan, Node, 59.314270916998225, 18.08183580636978
389, nytorgsngatan, Node, 59.313789093051035, 18.082085251808167
390, nytorgsngatan, Node, 59.31352353943429, 18.08220863342285
391, nytorgsngatan, Node, 59.31313068053783, 18.082401752471924
392, nytorgsngatan, Node, 59.31302254088115, 18.08246076107025
393, nytorgsngatan, Node, 59.31293493381849, 18.08250367641449
394, nytorgsngatan, Node, 59.31287881042537, 18.08253049850464
395, nytorgsngatan, Node, 59.312261446986895, 18.082830905914307
396, nynablock, Node, 59.3121396156271, 18.08289259672165
397, nytorsgatan, Node, 59.31192880527682, 18.082999885082245
398, nytorsgatan, Node, 59.31178643910612, 18.083072304725647
399, nytorsgatan, Node, 59.31167555734871, 18.083125948905945
400, nytorsgatan, Node, 59.311638596682556, 18.083109855651855
401, nytorsgatan, Node, 59.31160711163896, 18.083037436008453
402, nytorsgatan, Node, 59.31157288873246, 18.08277726173401
403, nytorsgatan, Node, 59.31152908336182, 18.082450032234192
404, nytorsgatan, Node, 59.311482540093685, 18.082055747509003
405, renstiernas gata, Node, 59.31466239392777, 18.084201514720917
406, renstiernas gata, Node, 59.31446665602643, 18.084298074245453
407, renstiernas gata, Node, 59.313791830706386, 18.084611892700195
408, renstiernas gata, Node, 59.31344414671319, 18.08477282524109
409, renstiernas gata, Node, 59.31322923790007, 18.08487206697464
410, renstiernas gata, Node, 59.312469517513335, 18.085236847400665
411, renstiernas gata, Node, 59.312291562536636, 18.085319995880127
412, renstiernas gata, Node, 59.312086228713916, 18.085419237613678
413, renstiernas gata, Node, 59.311719362530646, 18.0855855345726
414, renstiernas gata, Node, 59.31150444281605, 18.085692822933197
415, renstiernas gata, Node, 59.311331958495664, 18.08577597141266
416, renstiernas gata, Node, 59.311152628631724, 18.085856437683105
417, renstiernas gata, Node, 59.3107296254353, 18.086046874523163
418, renstiernas gata, Node, 59.31053386489347, 18.086130023002625
419, renstiernas gata, Node, 59.31033810322466, 18.086229264736176
420, nytorget, Node, 59.31266526691202, 18.08373212814331
421, nytorget, Node, 59.31242981994538, 18.083855509757996
422, nytorget, Node, 59.312276504765094, 18.083930611610413
423, nytorget, Node, 59.31207117085145, 18.084013760089874
424, nytorget, Node, 59.31189868940579, 18.08409422636032
425, nytorget, Node, 59.3118357197711, 18.084172010421753
426, nytorget, Node, 59.31178507019773, 18.084303438663483
427, nytorget, Node, 59.31167418843588, 18.084566295146942
428, nytorget, Node, 59.311548248218415, 18.084890842437744
429, nytorget, Node, 59.31150718065536, 18.08499276638031
430, nytorget, Node, 59.31134701668548, 18.079172372817993
431, nytorget, Node, 59.310863782358645, 18.0793896317482
432, bjurholmsgatan, Node, 59.31078438342713, 18.079429864883423
433, bjurholmsgatan, Node, 59.30993151769628, 18.079901933670044
434, bjurholmsgatan, Node, 59.309750811456574, 18.079995810985565
435, bjurholmsgatan, Node, 59.30967688589994, 18.08003067970276
436, bjbjblock, Node, 59.30955641427811, 18.08008700609207
437, bjurholmsgatan, Node, 59.309375706045145, 18.080170154571533
438, bjurholmsgatan, Node, 59.30922237709446, 18.08023989200592
439, bjurholmsgatan, Node, 59.30906904745243, 18.080314993858337
440, bjurholmsgatan, Node, 59.309088213695496, 18.080438375473022
441, bjbjdownblock, Node, 59.309160771517796, 18.080773651599884
442, bjurholm, Node, 59.3092442812726, 18.08115988969803
443, bjurholm, Node, 59.30932094578499, 18.08146297931671
444, bjurholm, Node, 59.30944415624637, 18.0814066529274
445, bjurholm, Node, 59.30962075712924, 18.081307411193848
446, bjurholm, Node, 59.3097248006309, 18.081256449222565
447, bjurholm, Node, 59.30967551690664, 18.08091849088669
448, bjurholm, Node, 59.30963718507171, 18.08062344789505
449, bjurholm, Node, 59.30959063921407, 18.080328404903412
450, bjurholm, Node, 59.30904303610531, 18.080894351005554
451, bjurholm, Node, 59.30889107467962, 18.0810284614563
452, bjurholm, Node, 59.31095687052503, 18.080095052719116
453, bjurholm, Node, 59.31076248024099, 18.080170154571533
454, bjurholm, Node, 59.310600943807444, 18.08023989200592
455, bjurholm, Node, 59.310412027343915, 18.080325722694397
456, narkes, Node, 59.31209991767402, 18.082621693611145
457, narkes, Node, 59.31207527754188, 18.08238834142685
458, narkes, Node, 59.31203831731022, 18.082095980644226
459, narkes, Node, 59.31200409483769, 18.081806302070618
460, narkes, Node, 59.311969872330685, 18.081613183021545
